X;Y;osm_id;name;type;type_fr;statut;ref_uai;wikidata;com_insee;com_nom
4.8544188;45.7468695003799;node/10075846802;Crèche Blandan;kindergarten;;;;;"69123";Lyon
4.8692917;45.7577470003784;node/10126380883;L'Arc en ciel;kindergarten;;association;;;"69123";Lyon
4.8756458;45.7331359003818;node/10127767102;Crèche André Roux;kindergarten;;;;;"69123";Lyon
4.8776588;45.7359741003815;node/10128104663;La Fourmi;school;;;;;"69123";Lyon
4.8657296;45.7564448003786;node/10159313320;CREAD École d'Architecture Intérieure;college;;private;;;"69123";Lyon
4.8539854;45.7333968003818;node/10169961609;Crèche les copains d'abord;kindergarten;;;;;"69123";Lyon
4.8712035;45.7399135003809;node/10171906417;centre de formation;school;;;;;"69123";Lyon
4.8509323;45.7579329003784;node/1035630764;Crèche Boileau;kindergarten;;;;;"69123";Lyon
4.8217642;45.7524104003792;node/1275874296;Les P'Tits Malins;kindergarten;;;;;"69123";Lyon
4.8678952;45.7476542003798;node/1346757506;Groupe ACPPA - Les cristallines;kindergarten;;;;;"69123";Lyon
4.8687482;45.7505852003794;node/1346757517;Crèche Collective Montbrillant;kindergarten;;;;;"69123";Lyon
4.8714225;45.7542783003789;node/1346757518;Crèche Pain d'Épices;kindergarten;;;;;"69123";Lyon
4.8507446;45.7575365003784;node/1384687173;École maternelle Étienne Dolet;school;maternelle;public;0691058A;;"69123";Lyon
4.8262171;45.760772500378;node/1425774740;Collège privé Aux Lazaristes;school;collège;private;0692920Z;;"69123";Lyon
4.8296495;45.7781768003755;node/1488252419;Halte Garderie des Canuts;kindergarten;;;;;"69123";Lyon
4.8813207;45.7514807003793;node/1493628672;Les Montchatons Acacias;kindergarten;;;;;"69123";Lyon
4.8866952;45.7349297003816;node/1545763048;École maternelle Jean Mermoz A;school;maternelle;public;0691162N;;"69123";Lyon
4.8862875;45.7349409003816;node/1545763508;Crèche municipale Ranvier;kindergarten;;;;;"69123";Lyon
4.8622826;45.7474229003798;node/1614261813;Les studios Lumières;university;;;;;"69123";Lyon
4.8233863;45.7781126003755;node/1798091739;Crèche Popy;kindergarten;;;;;"69123";Lyon
4.8358256;45.7302579003823;node/1836397828;École de reconversion professionnelle Georges Guynemer;college;;public;0693500E;;"69123";Lyon
4.8369052;45.7363670003814;node/1839782820;École professionnelle privée Ifosupd;school;lycée;private;0693368L;;"69123";Lyon
4.8275489;45.732377000382;node/1839783232;École maternelle;school;maternelle;public;0691177E;;"69123";Lyon
4.8325029;45.7645721003774;node/1872877280;École privée mixte Saint-Nizier-Tour-Pitrat;school;primaire;private;0691984G;;"69123";Lyon
4.8552157;45.7645912003774;node/1954994807;Crêche Masséna;kindergarten;;;;;"69123";Lyon
4.8250231;45.7354687003815;node/1966350185;École maternelle Marcel Pagnol;school;maternelle;public;0692387V;;"69123";Lyon
4.8547305;45.7347397003816;node/1973468458;École maternelle Philibert Delorme;school;maternelle;public;0691172Z;;"69123";Lyon
4.8537957;45.7346644003816;node/1973468459;École élémentaire Philibert Delorme;school;élémentaire;public;0693838X;;"69123";Lyon
4.8692948;45.7416161003807;node/2003488747;École primaire publique Simone Signoret;school;primaire;public;0693955Z;;"69123";Lyon
4.8705227;45.7447199003802;node/2003488757;École maternelle Lumière;school;maternelle;;0693635B;;"69123";Lyon
4.8737468;45.739170400381;node/2003488760;École maternelle Maryse Bastié;school;maternelle;public;0692600B;;"69123";Lyon
4.8698826;45.7448485003802;node/2003488776;École primaire Lumière;school;primaire;public;0693636C;;"69123";Lyon
4.8769782;45.7343613003817;node/2003488786;École primaire privée Junior School International;school;collège;private;0693360C;;"69123";Lyon
4.832794;45.7374966003812;node/2016891614;École privée Notre-Dame des Anges;school;élémentaire;private;0691900R;;"69123";Lyon
4.8250951;45.7355673003815;node/2016892690;École élémentaire Marcel Pagnol;school;élémentaire;public;0692384S;;"69123";Lyon
4.8576783;45.74606450038;node/2029198508;Section d'enseignement professionnel du Lycée polyvalent Hector Guimard;school;lycée;public;0693487R;;"69123";Lyon
4.8448961;45.7573794003784;node/2029198510;École élémentaire Paul Painlevé;school;élémentaire;public;0692858G;;"69123";Lyon
4.8324795;45.760234800378;node/2031083538;Groupe scolaire Lamartine;school;primaire;public;0692893V;;"69123";Lyon
4.8635975;45.7664605003772;node/2031083542;École maternelle Antoine Remond;school;maternelle;public;0691183L;;"69123";Lyon
4.8647657;45.7585177003783;node/2031083547;École maternelle Antoine Charial;school;maternelle;public;0691060C;;"69123";Lyon
4.8650692;45.7584968003783;node/2031083548;École élémentaire Antoine Charial;school;élémentaire;public;0691453E;;"69123";Lyon
4.865635;45.7660292003772;node/2031083554;École primaire privée Notre-Dame de Bellecombe;school;primaire;private;0692003C;;"69123";Lyon
4.8656296;45.7579037003784;node/2031083555;École Nouvelle de La Rize;school;primaire;private;0691956B;;"69123";Lyon
4.8531562;45.7661863003772;node/2031083556;École primaire privée Saint-Nom de Jésus;school;primaire;private;0692009J;;"69123";Lyon
4.7840938;45.7567064003785;node/2076063807;École de cirque de Lyon;school;;;;;"69123";Lyon
4.8230425;45.7438050003804;node/2185115903;École élémentaire Alix;school;élémentaire;public;0693152B;;"69123";Lyon
4.8281389;45.7687043003768;node/2319124860;École primaire Robert Doisneau;school;primaire;public;0691299M;;"69123";Lyon
4.8362621;45.7280057003826;node/2392516856;Institut supérieur d'agriculture et d'agroalimentaire Rhône-Alpes;university;;private;;;"69123";Lyon
4.8059515;45.7667888003771;node/2436998887;Relais d'assitantes maternelles Baby-Loup;kindergarten;;;;;"69123";Lyon
4.8284172;45.7649286003774;node/2477249077;École maternelle Jean Gerson;school;maternelle;public;0691038D;;"69123";Lyon
4.8281098;45.7651360003773;node/2477249078;École primaire Jean Gerson;school;primaire;public;0691314D;;"69123";Lyon
4.8500823;45.7611641003779;node/2483668743;École maternelle André Philip;school;maternelle;public;0693162M;;"69123";Lyon
4.8502434;45.7611758003779;node/2483668745;École élémentaire publique André Philip;school;primaire;public;0693148X;;"69123";Lyon
4.828733;45.7687015003768;node/254350034;École maternelle Robert Doisneau;school;maternelle;public;0691072R;;"69123";Lyon
4.8205882;45.7615841003779;node/2567659705;Séminaire interdiocésain Saint-Irénée;school;;;;;"69123";Lyon
4.8474382;45.7453277003802;node/2606763455;École de Condé;college;;private;0693451B;;"69123";Lyon
4.8837744;45.7278137003826;node/2625598241;École maternelle Olympe de Gouges;school;maternelle;public;0691782M;;"69123";Lyon
4.8246025;45.7519424003792;node/2635312712;École de Condé;college;;private;;;"69123";Lyon
4.8284174;45.7550640003788;node/2635312736;Lycée professionnel privé Saint-Marc;school;lycée;private;0690641X;;"69123";Lyon
4.8305174;45.7511825003793;node/2635312768;École primaire privée Chevreul Sainte-Croix;school;primaire;private;0691989M;;"69123";Lyon
4.8244065;45.7518498003792;node/2635312775;École technologique privée de Condé;school;lycée;private;0693451B;;"69123";Lyon
4.8314459;45.7587948003782;node/2635330060;Arts appliqués Bellecour;college;;private;;;"69123";Lyon
4.8313597;45.7588111003782;node/2635330061;ESIA 3D Bellecour;college;;private;;;"69123";Lyon
4.8312753;45.7588385003782;node/2635330079;École technologique privée Arts Appliqués Bellecour;school;lycée;private;0693401X;;"69123";Lyon
4.8288314;45.7541027003789;node/2635384792;École primaire publique Lucie Aubrac;school;primaire;public;0693952W;;"69123";Lyon
4.8345027;45.7567478003785;node/2635384795;École technologique privée Supdemod;school;lycée;private;0690693D;;"69123";Lyon
4.8542693;45.7653549003773;node/2635474199;École privée Silvya Terrade - International Silvya Terrade;school;lycée;private;0690696G;;"69123";Lyon
4.8375461;45.768002900377;node/2637267768;Lycée professionnel privé Japy;school;lycée;private;0690660T;;"69123";Lyon
4.8366397;45.7720076003764;node/2637361450;École maternelle Michel Servet;school;maternelle;;0691073S;;"69123";Lyon
4.8231477;45.7725761003763;node/2687576177;Lycée professionnel privé Jamet Buffereau;school;lycée;private;0690712Z;;"69123";Lyon
4.8234743;45.7723070003763;node/2687576416;École primaire Saint-Louis - Saint-Bruno;school;primaire;private;0693358A;;"69123";Lyon
4.822789;45.7714107003765;node/2688261674;Lycée général et technologique privé Institution des Chartreux;school;lycée;private;0690564N;;"69123";Lyon
4.8227152;45.7705084003766;node/2688261798;École primaire privée Institution des Chartreux;school;primaire;private;0693607W;;"69123";Lyon
4.8670693;45.7259978003829;node/2722945485;Crèche Viviani;kindergarten;;;;;"69123";Lyon
4.8518692;45.7839630003747;node/2774622151;Crèche de la cité;kindergarten;;;;;"69123";Lyon
4.8441598;45.7259960003828;node/2830801686;ARIES École supérieure d'infographie;college;;private;;;"69123";Lyon
4.7906978;45.7505996003794;node/2836494018;École maternelle Les Gémeaux;school;maternelle;public;0690217L;;"69123";Lyon
4.7901023;45.7509215003794;node/2836494019;École élémentaire Les Gémeaux;school;élémentaire;public;0693420T;;"69123";Lyon
4.8498508;45.7661251003772;node/2844384198;Carrel école de travail social;college;;private;0690723L;;"69123";Lyon
4.855402;45.7665989003771;node/2844384199;Collège privé Deborde;school;collège;private;0692938U;;"69123";Lyon
4.823222;45.7323606003819;node/2844384200;ESSCA - École Supérieure des Sciences Commerciales d'Angers;college;;private;;Q3578499;"69123";Lyon
4.8522825;45.7688036003768;node/2844384501;Esmod International;college;;private;;;"69123";Lyon
4.8554359;45.7666483003771;node/2844384502;Lycée général privé Deborde;school;lycée;private;0690529A;;"69123";Lyon
4.851326;45.7687175003768;node/2844384503;Maestris;college;;private;;;"69123";Lyon
4.8531383;45.767737600377;node/2844384560;École maternelle J. Couty;school;maternelle;public;0693294F;;"69123";Lyon
4.8516064;45.7668947003771;node/2844384564;École primaire privée Montessori de Lyon;school;primaire;private;0693085D;;"69123";Lyon
4.8040105;45.7701063003766;node/2848695720;École Presqu'île;college;;private;;;"69123";Lyon
4.803721;45.7700667003767;node/2848695721;Institut de formation de la profession de l'assurance - CNAM;college;;private;;;"69123";Lyon
4.8038616;45.7700899003766;node/2848695722;Institut supérieur commercial d'assurances;college;;private;;;"69123";Lyon
4.8272717;45.7764395003758;node/2848695725;Lycée professionnel privé de Coiffure de Lyon;school;lycée;private;0691723Y;;"69123";Lyon
4.8033918;45.7692448003768;node/2848695726;Section d'enseignement professionnel du Lycée polyvalent privé Jehanne de France;school;SECTION D ENSEIGNEMENT PROFESSIONNEL;private;0691475D;;"69123";Lyon
4.8393746;45.7806866003751;node/2848695730;École maternelle Georges Lapierre;school;maternelle;public;0691046M;;"69123";Lyon
4.8031091;45.7672461003771;node/2848695731;École maternelle Jean Zay;school;maternelle;public;0691145V;;"69123";Lyon
4.7948048;45.7724061003763;node/2848695732;École maternelle Maurice Carême;school;maternelle;public;0691146W;;"69123";Lyon
4.8348844;45.7792754003754;node/2848695733;École maternelle Commandant Arnaud;school;maternelle;public;0691050S;;"69123";Lyon
4.8395933;45.7798861003753;node/2848695735;École élémentaire Georges Lapierre;school;élémentaire;public;0691028T;;"69123";Lyon
4.8012472;45.7671511003771;node/2848695736;École élémentaire Jean Zay;school;élémentaire;public;0693418R;;"69123";Lyon
4.8352638;45.7793004003753;node/2848695740;École élémentaire Commandant Arnaud;school;élémentaire;public;0693016D;;"69123";Lyon
4.797971;45.7670826003771;node/2848695742;École professionnelle privée Atelier d'Apprentissage de Gorge de Loup;school;lycée;private;0693134G;;"69123";Lyon
4.7974231;45.7690903003768;node/2848695743;École secondaire privée Bienheureux François de Fatima;school;collège;private;0693995T;;"69123";Lyon
4.7895956;45.7592440003782;node/2848699147;Collège privé Notre-Dame des Minimes;school;collège;private;0692936S;;"69123";Lyon
4.7891703;45.7589268003782;node/2848699148;Lycée général et technologique privé Notre-Dame des Minimes;school;lycée;private;0690519P;;"69123";Lyon
4.7930963;45.7647890003774;node/2848699149;École maternelle Hector Berlioz;school;maternelle;public;0691147X;;"69123";Lyon
4.7931252;45.7642692003775;node/2848699150;École élémentaire Hector Berlioz;school;élémentaire;public;0690405R;;"69123";Lyon
4.7900215;45.7577400003784;node/2848699151;École primaire privée Notre-Dame des Minimes;school;primaire;private;0691963J;;"69123";Lyon
4.7810866;45.7524611003791;node/2848721339;École maternelle Les Battières;school;maternelle;public;0692806A;;"69123";Lyon
4.7854431;45.7564910003786;node/2848721342;École élémentaire Diderot;school;primaire;public;0693708F;;"69123";Lyon
4.8037168;45.7785592003754;node/2848721347;École primaire privée Saint-Charles de Serin;school;primaire;private;0691997W;;"69123";Lyon
4.863578;45.7665795003771;node/2849169564;École primaire Antoine Remond;school;primaire;public;0693126Y;;"69123";Lyon
4.8763611;45.7328677003819;node/2849182789;CFAI de l'AFPM;college;;private;;;"69123";Lyon
4.8778038;45.7333306003818;node/2849182795;Institut des techniques d'ingénieur de l'industrie de Lyon;college;;private;;;"69123";Lyon
4.8769643;45.7345464003817;node/2849212411;École maternelle privée bilingue Junior School;school;maternelle;private;0693606V;;"69123";Lyon
4.8523291;45.7544215003789;node/2849212422;École primaire privée Arménienne Markarian Papazian;school;primaire;private;0693434H;Q61014287;"69123";Lyon
4.8467101;45.760877400378;node/2849212423;École primaire privée Immaculée-Conception;school;primaire;private;0691953Y;;"69123";Lyon
4.8519697;45.7580064003784;node/2849212424;École primaire privée Saint-Sacrement;school;primaire;private;0691955A;;"69123";Lyon
4.8821305;45.7360878003814;node/2849212425;École primaire spéciale Édouard Herriot;school;élémentaire;public;0692743G;Q60720753;"69123";Lyon
4.8883687;45.7527898003791;node/2865851197;École maternelle Anatole France;school;maternelle;public;0691056Y;;"69123";Lyon
4.8883894;45.753214500379;node/2865851199;École primaire Anatole France;school;primaire;public;0692263K;;"69123";Lyon
4.8834077;45.7309348003822;node/2932305367;École élémentaire publique Louis Pasteur;school;primaire;public;0693907X;;"69123";Lyon
4.8838554;45.7307205003822;node/2932305552;École maternelle Louis Pasteur;school;maternelle;public;0691164R;;"69123";Lyon
4.7856092;45.7566190003785;node/2937036256;École maternelle Diderot;school;maternelle;public;0691041G;;"69123";Lyon
4.833114;45.74634040038;node/3005601080;Institut Supérieur d'Optique;college;;private;0693699W;;"69123";Lyon
4.8274861;45.7236410003832;node/3036642078;Groupe IGS;college;;;;;"69123";Lyon
4.844753;45.7577725003784;node/320913891;École maternelle Paul Painlevé;school;maternelle;public;0691051T;;"69123";Lyon
4.883955;45.7283704003825;node/3436565325;ébulliScience;school;;;;;"69123";Lyon
4.8043258;45.7524686003791;node/34404255;École maternelle Jean Charcot;school;maternelle;;;;"69123";Lyon
4.8357776;45.7314445003821;node/3502992550;Les Bébés Bilingues;kindergarten;;;;;"69123";Lyon
4.8058954;45.7683251003769;node/3588518600;Université Professionnelle Internationale de Lyon;university;;;;;"69123";Lyon
4.8059142;45.7683831003769;node/3588531207;IDRAC - École de Commerce et de Management;university;;;;;"69123";Lyon
4.8059142;45.7684598003769;node/3588534986;CEFAM;university;;;;;"69123";Lyon
4.8422297;45.7468755003799;node/3594412095;Cours Diderot Lyon;college;;private;0694118B;;"69123";Lyon
4.8366513;45.7487404003797;node/3703348131;IUT Jean Moulin Lyon 3;university;IUT;;;;"69123";Lyon
4.8497483;45.7661945003772;node/3766154118;Lycée professionnel privé Carrel;school;lycée;private;0693373S;;"69123";Lyon
4.8497378;45.7662619003772;node/3766154119;Lycée Technologique privé Carrel;school;lycée;private;0690646C;;"69123";Lyon
4.8190037;45.7519102003792;node/3766154122;Lycée technologique privé Don Bosco;school;lycée;private;0691659D;;"69123";Lyon
4.8135459;45.7497734003795;node/3766154123;Lycée technologique privé ICOF;school;lycée;private;0690631L;;"69123";Lyon
4.8246922;45.7521190003792;node/3766154145;École 2d Degré Professionnelle Privée Elea Presqu'Île;school;lycée;private;0694184Y;;"69123";Lyon
4.8189786;45.7736417003761;node/3766154146;École primaire privée Providence des Trinitaires;school;primaire;private;0691998X;;"69123";Lyon
4.8378751;45.7458510003801;node/3766154148;École des Enfants Intellectuels Précoces de Lyon;school;collège;private;0694188C;;"69123";Lyon
4.7940383;45.7560656003786;node/3766154155;École maternelle Irène Joliot-Curie;school;maternelle;;0691044K;;"69123";Lyon
4.8251616;45.7571958003785;node/3766159460;École maternelle Fulchiron;school;maternelle;public;0691043J;;"69123";Lyon
4.7969729;45.7555884003787;node/3766159467;École primaire privée Notre-Dame du Point du Jour;school;primaire;private;0691967N;;"69123";Lyon
4.826085;45.760801500378;node/3766159468;École primaire privée Saint-Jean;school;primaire;private;0692330H;;"69123";Lyon
4.8124408;45.7526045003791;node/3766159471;École primaire privée Sainte-Ursule;school;primaire;private;0691994T;;"69123";Lyon
4.8273463;45.7783791003755;node/3766159473;École primaire privée;school;primaire;private;0692180V;;"69123";Lyon
4.7942072;45.7558278003787;node/3766159474;École élémentaire Joliot Curie;school;élémentaire;public;0693385E;;"69123";Lyon
4.8252798;45.7573412003784;node/3766159475;École élémentaire Fulchiron;school;élémentaire;public;0691311A;;"69123";Lyon
4.8126354;45.767875400377;node/3766159476;École Chevalier Bayard;school;primaire;public;0690412Y;;"69123";Lyon
4.8297343;45.731878200382;node/3860447095;Institut de gestion comptable et informatique du transport;college;;private;;;"69123";Lyon
4.8211312;45.7662357003772;node/4207940144;Institut Marc Perrot;college;;;;;"69123";Lyon
4.8417762;45.7522682003792;node/4207940145;La Maison des Tout-Petits;kindergarten;;;;;"69123";Lyon
4.8358399;45.7327827003819;node/4734479407;Micro-crèche Les Petits Top;kindergarten;;;;;"69123";Lyon
4.8060006;45.7684241003769;node/4742210023;ISCPA Lyon - Institut Supérieur des Médias;school;;;;;"69123";Lyon
4.8718428;45.7545655003788;node/4929732285;Micro-Crèche Les Cailloux;kindergarten;;;;;"69123";Lyon
4.8580925;45.7685827003769;node/5088140653;SHG Lyon;college;;;;;"69123";Lyon
4.8271142;45.74628850038;node/5112441301;Wild Code School;college;;;;;"69123";Lyon
4.8224;45.7696738003767;node/5146860779;Lycée professionnel Diderot;school;lycée professionnel;public;0690048C;;"69123";Lyon
4.8220703;45.7802276003752;node/5147549396;Collège Antoine de Saint-Exupéry;school;collège;public;0692694D;;"69123";Lyon
4.8074052;45.7707441003766;node/5212288869;École de la Deuxième Chance Rhône Lyon Métropole - Lyon;college;;;;;"69123";Lyon
4.8361052;45.74664800038;node/5269941637;Institut d'Urbanisme de Lyon;university;;;;;"69123";Lyon
4.7942743;45.7873937003742;node/5293868907;CIO - Lyon Ouest;school;cio;public;;;"69123";Lyon
4.8278497;45.7546888003788;node/5347100878;Collège Jean Monnet - Annexe;school;collège;public;0692334M;;"69123";Lyon
4.8389281;45.7540340003789;node/5350959824;Centre Laennec;college;;;;;"69123";Lyon
4.8507589;45.7500541003795;node/5469824893;Crèche Grain d’Orge;kindergarten;;;;;"69123";Lyon
4.8495432;45.7504345003794;node/5469824894;Liveli crèches Lyon Guillotière;kindergarten;;private;;;"69123";Lyon
4.8400156;45.7507049003794;node/5680379386;INSEEC;college;;private;0694282E;;"69123";Lyon
4.8758008;45.7443529003803;node/5713179428;Crèche Inter-entreprises Les Lumignons;kindergarten;;;;;"69123";Lyon
4.8052807;45.7718201003764;node/5715866304;Babilou;kindergarten;;;;;"69123";Lyon
4.8180403;45.7430610003805;node/5726913477;"Institut des sciences sociales, économiques et politiques";university;;;;Q53951715;"69123";Lyon
4.8091156;45.7832870003748;node/5752391358;Les Petits Chaperons rouges Lyon Vaise;kindergarten;;;;;"69123";Lyon
4.8360219;45.8037531003718;node/582425485;École maternelle Alphonse Daudet;school;maternelle;;0692286K;;"69123";Lyon
4.8507257;45.7487894003797;node/5859237137;Mini’Moov;kindergarten;;;;;"69123";Lyon
4.8153606;45.7702030003766;node/5866223515;École nationale des Finances Publiques;college;;;;;"69123";Lyon
4.8764288;45.7521976003792;node/6054986388;École Charles de Foucauld;school;primaire;private;0693261V;;"69123";Lyon
4.8240285;45.795606700373;node/6295087314;École primaire La Sauvagère;school;primaire;public;0693980B;;"69123";Lyon
4.8224291;45.7945680003732;node/6302786849;multi-accueil la Sauvagère;kindergarten;;;;;"69123";Lyon
4.8165943;45.781435200375;node/6322684831;Le Jardin des Gônes;kindergarten;;;;;"69123";Lyon
4.8373501;45.7711687003765;node/6358368886;École Lyonnaise des Plantes Médicinales;school;;;;;"69123";Lyon
4.8703952;45.7579030003784;node/6363530956;Collège Lacassagne;school;collège;public;0692695E;;"69123";Lyon
4.8704728;45.7581336003784;node/6363530957;Lycée général et technologique Lacassagne;school;lycée;public;0690029G;;"69123";Lyon
4.8545758;45.753383200379;node/6398141058;Froggy Art;school;;;;;"69123";Lyon
4.8425711;45.7652016003773;node/6405944281;Euridis Business School Lyon;college;;private;0694349C;;"69123";Lyon
4.8706242;45.7496240003795;node/6489908585;ipso Campus;college;;;;;"69123";Lyon
